location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
10515,"Szarów, ul. Spokojna","no2",19.8,"µg/m³","2025-05-13T19:00:00Z","2025-05-13T21:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",14.2,"µg/m³","2025-05-13T20:00:00Z","2025-05-13T22:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",12.1,"µg/m³","2025-05-13T21:00:00Z","2025-05-13T23:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",12.2,"µg/m³","2025-05-13T22:00:00Z","2025-05-14T00:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",11,"µg/m³","2025-05-13T23:00:00Z","2025-05-14T01:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",10.4,"µg/m³","2025-05-14T00:00:00Z","2025-05-14T02:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",11.6,"µg/m³","2025-05-14T01:00:00Z","2025-05-14T03:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",14.1,"µg/m³","2025-05-14T02:00:00Z","2025-05-14T04:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",15.8,"µg/m³","2025-05-14T03:00:00Z","2025-05-14T05:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",15.4,"µg/m³","2025-05-14T04:00:00Z","2025-05-14T06:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",18.3,"µg/m³","2025-05-14T05:00:00Z","2025-05-14T07:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",20.8,"µg/m³","2025-05-14T06:00:00Z","2025-05-14T08:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",22.2,"µg/m³","2025-05-14T07:00:00Z","2025-05-14T09:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",16.5,"µg/m³","2025-05-14T08:00:00Z","2025-05-14T10:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",14.2,"µg/m³","2025-05-14T09:00:00Z","2025-05-14T11:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",12,"µg/m³","2025-05-14T10:00:00Z","2025-05-14T12:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
